Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1990-01-22 00:00:00-05:00,0.3035709857940674,0.3080359995365143,0.296875,0.296875,0.2334184795618057,145611200,0.0,0.0
1990-01-23 00:00:00-05:00,0.3013390004634857,0.3058040142059326,0.2946430146694183,0.3013390004634857,0.236928254365921,140873600,0.0,0.0
1990-01-24 00:00:00-05:00,0.2901790142059326,0.3058040142059326,0.2879459857940674,0.3035709857940674,0.2386832386255264,169792000,0.0,0.0
1990-01-25 00:00:00-05:00,0.3058040142059326,0.3102680146694183,0.3035709857940674,0.3046880066394806,0.2395614385604858,111540800,0.0,0.0
1990-01-26 00:00:00-05:00,0.3035709857940674,0.3035709857940674,0.2879459857940674,0.2924109995365143,0.2299086153507232,181249600,0.0,0.0
1990-01-29 00:00:00-05:00,0.2946430146694183,0.2991069853305816,0.2868300080299377,0.296875,0.2334184795618057,119929600,0.0,0.0
1990-01-30 00:00:00-05:00,0.296875,0.3080359995365143,0.2946430146694183,0.3035709857940674,0.2386832386255264,116446400,0.0,0.0
1990-01-31 00:00:00-05:00,0.3080359995365143,0.3102680146694183,0.2946430146694183,0.3035709857940674,0.2386832386255264,143942400,0.0,0.0
1990-02-01 00:00:00-05:00,0.3080359995365143,0.3091520071029663,0.2991069853305816,0.3002229928970337,0.2360507398843765,117073600,0.0,0.0
1990-02-02 00:00:00-05:00,0.296875,0.3102680146694183,0.296875,0.3058040142059326,0.2404388487339019,118473600,0.0,0.0
1990-02-05 00:00:00-05:00,0.3058040142059326,0.3147319853305816,0.3035709857940674,0.3125,0.2457036226987838,101752000,0.0,0.0
1990-02-06 00:00:00-05:00,0.3102680146694183,0.3125,0.3035709857940674,0.3102680146694183,0.2439487278461456,73920000,0.0,0.0
1990-02-07 00:00:00-05:00,0.2946430146694183,0.3035709857940674,0.2901790142059326,0.296875,0.2334184795618057,312446400,0.0,0.0
1990-02-08 00:00:00-05:00,0.296875,0.2991069853305816,0.2879459857940674,0.2946430146694183,0.2316635251045227,186636800,0.0,0.0
1990-02-09 00:00:00-05:00,0.2991069853305816,0.3080359995365143,0.296875,0.3058040142059326,0.2404388487339019,168078400,0.0,0.0
1990-02-12 00:00:00-05:00,0.3058040142059326,0.3080359995365143,0.3013390004634857,0.3035709857940674,0.2386832386255264,74916800,0.0,0.0
1990-02-13 00:00:00-05:00,0.3035709857940674,0.3125,0.3013390004634857,0.3080359995365143,0.2421937584877014,102166400,0.0,0.0
1990-02-14 00:00:00-05:00,0.3080359995365143,0.3102680146694183,0.3013390004634857,0.3058040142059326,0.2404388487339019,96062400,0.0,0.0
1990-02-15 00:00:00-05:00,0.3013390004634857,0.3058040142059326,0.2991069853305816,0.3058040142059326,0.2404388487339019,97966400,0.0,0.0
1990-02-16 00:00:00-05:00,0.3058040142059326,0.3080359995365143,0.3013390004634857,0.3013390004634857,0.2376915514469146,127209600,0.000982,0.0
1990-02-20 00:00:00-05:00,0.2991069853305816,0.3013390004634857,0.2946430146694183,0.2991069853305816,0.2359308749437332,123244800,0.0,0.0
1990-02-21 00:00:00-05:00,0.2924109995365143,0.3058040142059326,0.2901790142059326,0.3035709857940674,0.2394521385431289,175907200,0.0,0.0
1990-02-22 00:00:00-05:00,0.3035709857940674,0.3080359995365143,0.2946430146694183,0.2946430146694183,0.2324098497629165,195182400,0.0,0.0
1990-02-23 00:00:00-05:00,0.2924109995365143,0.2991069853305816,0.2924109995365143,0.296875,0.2341704219579696,149956800,0.0,0.0
1990-02-26 00:00:00-05:00,0.2946430146694183,0.3058040142059326,0.2946430146694183,0.3035709857940674,0.2394521385431289,79609600,0.0,0.0
1990-02-27 00:00:00-05:00,0.3035709857940674,0.3058040142059326,0.2991069853305816,0.2991069853305816,0.2359308749437332,73953600,0.0,0.0
1990-02-28 00:00:00-05:00,0.2991069853305816,0.3035709857940674,0.296875,0.3035709857940674,0.2394521385431289,109334400,0.0,0.0
1990-03-01 00:00:00-05:00,0.2991069853305816,0.3102680146694183,0.296875,0.3058040142059326,0.2412133812904358,203896000,0.0,0.0
1990-03-02 00:00:00-05:00,0.2991069853305816,0.3102680146694183,0.296875,0.3013390004634857,0.2376915514469146,104899200,0.0,0.0
1990-03-05 00:00:00-05:00,0.2991069853305816,0.3102680146694183,0.2991069853305816,0.3080359995365143,0.242974042892456,182470400,0.0,0.0
1990-03-06 00:00:00-05:00,0.3125,0.3147319853305816,0.3080359995365143,0.3147319853305816,0.2482556402683258,156016000,0.0,0.0
1990-03-07 00:00:00-05:00,0.3125,0.3214290142059326,0.3125,0.3158479928970337,0.2491360753774643,204220800,0.0,0.0
1990-03-08 00:00:00-05:00,0.3191959857940674,0.3303569853305816,0.3125,0.328125,0.2588198482990265,223843200,0.0,0.0
1990-03-09 00:00:00-05:00,0.328125,0.3348209857940674,0.3236609995365143,0.329241007566452,0.2597002983093261,230473600,0.0,0.0
1990-03-12 00:00:00-05:00,0.3325890004634857,0.3348209857940674,0.3236609995365143,0.327008992433548,0.2579395174980163,163956800,0.0,0.0
1990-03-13 00:00:00-05:00,0.3258930146694183,0.3325890004634857,0.3236609995365143,0.329241007566452,0.2597002983093261,148579200,0.0,0.0
1990-03-14 00:00:00-05:00,0.328125,0.3325890004634857,0.3258930146694183,0.3303569853305816,0.2605805099010467,101785600,0.0,0.0
1990-03-15 00:00:00-05:00,0.3258930146694183,0.3392859995365143,0.3258930146694183,0.328125,0.2588198482990265,120232000,0.0,0.0
1990-03-16 00:00:00-05:00,0.3571430146694183,0.3638390004634857,0.3493300080299377,0.359375,0.2834694981575012,644761600,0.0,0.0
1990-03-19 00:00:00-05:00,0.3616069853305816,0.3794640004634857,0.3571430146694183,0.3783479928970337,0.2984350621700287,431793600,0.0,0.0
1990-03-20 00:00:00-05:00,0.3772319853305816,0.3839290142059326,0.3638390004634857,0.3694199919700622,0.2913926839828491,391316800,0.0,0.0
1990-03-21 00:00:00-05:00,0.3683040142059326,0.3772319853305816,0.3683040142059326,0.3716520071029663,0.2931533455848694,152734400,0.0,0.0
1990-03-22 00:00:00-05:00,0.3727680146694183,0.3772319853305816,0.3638390004634857,0.3638390004634857,0.2869906425476074,231660800,0.0,0.0
1990-03-23 00:00:00-05:00,0.3683040142059326,0.3839290142059326,0.3660709857940674,0.3772319853305816,0.2975546717643738,227987200,0.0,0.0
1990-03-26 00:00:00-05:00,0.3794640004634857,0.3872770071029663,0.375,0.3772319853305816,0.2975546717643738,128060800,0.0,0.0
1990-03-27 00:00:00-05:00,0.375,0.3772319853305816,0.3683040142059326,0.375,0.2957940995693207,84604800,0.0,0.0
1990-03-28 00:00:00-05:00,0.375,0.376116007566452,0.3660709857940674,0.3683040142059326,0.2905125021934509,102939200,0.0,0.0
1990-03-29 00:00:00-05:00,0.3660709857940674,0.3705359995365143,0.3638390004634857,0.3671880066394806,0.2896322011947632,96891200,0.0,0.0
1990-03-30 00:00:00-05:00,0.3571430146694183,0.3660709857940674,0.3571430146694183,0.359375,0.2834694981575012,223350400,0.0,0.0
1990-04-02 00:00:00-04:00,0.3571430146694183,0.3627229928970337,0.3526790142059326,0.359375,0.2834694981575012,148769600,0.0,0.0
1990-04-03 00:00:00-04:00,0.3616069853305816,0.3727680146694183,0.3616069853305816,0.3727680146694183,0.2940336167812347,139708800,0.0,0.0
1990-04-04 00:00:00-04:00,0.3705359995365143,0.375,0.3638390004634857,0.3683040142059326,0.2905125021934509,149732800,0.0,0.0
1990-04-05 00:00:00-04:00,0.3660709857940674,0.3683040142059326,0.3571430146694183,0.359375,0.2834694981575012,108192000,0.0,0.0
1990-04-06 00:00:00-04:00,0.359375,0.3683040142059326,0.3549109995365143,0.3560270071029663,0.280828446149826,118238400,0.0,0.0
1990-04-09 00:00:00-04:00,0.3549109995365143,0.3705359995365143,0.3526790142059326,0.3671880066394806,0.2896322011947632,105481600,0.0,0.0
1990-04-10 00:00:00-04:00,0.3683040142059326,0.375,0.3660709857940674,0.3683040142059326,0.2905125021934509,131320000,0.0,0.0
1990-04-11 00:00:00-04:00,0.3705359995365143,0.3839290142059326,0.3705359995365143,0.3794640004634857,0.2993153929710388,213158400,0.0,0.0
1990-04-12 00:00:00-04:00,0.3839290142059326,0.3928569853305816,0.3794640004634857,0.3861609995365143,0.3045977652072906,211803200,0.0,0.0
1990-04-16 00:00:00-04:00,0.3883930146694183,0.3950890004634857,0.3861609995365143,0.390625,0.3081188201904297,226889600,0.0,0.0
1990-04-17 00:00:00-04:00,0.3861609995365143,0.3883930146694183,0.3816959857940674,0.3861609995365143,0.3045977652072906,131107200,0.0,0.0
1990-04-18 00:00:00-04:00,0.3861609995365143,0.390625,0.3794640004634857,0.3861609995365143,0.3045977652072906,193446400,0.0,0.0
1990-04-19 00:00:00-04:00,0.3727680146694183,0.3850449919700622,0.3571430146694183,0.359375,0.2834694981575012,481476800,0.0,0.0
1990-04-20 00:00:00-04:00,0.3649550080299377,0.3705359995365143,0.3549109995365143,0.359375,0.2834694981575012,323523200,0.0,0.0
1990-04-23 00:00:00-04:00,0.359375,0.3616069853305816,0.3526790142059326,0.3549109995365143,0.2799482345581054,128352000,0.0,0.0
1990-04-24 00:00:00-04:00,0.3571430146694183,0.3616069853305816,0.34375,0.3459819853305816,0.2729052305221557,303732800,0.0,0.0
1990-04-25 00:00:00-04:00,0.3459819853305816,0.3482140004634857,0.3415180146694183,0.3459819853305816,0.2729052305221557,132574400,0.0,0.0
1990-04-26 00:00:00-04:00,0.3482140004634857,0.3526790142059326,0.3404020071029663,0.3470979928970337,0.2737854421138763,142161600,0.0,0.0
1990-04-27 00:00:00-04:00,0.3482140004634857,0.3526790142059326,0.3459819853305816,0.3493300080299377,0.2755460143089294,116412800,0.0,0.0
1990-04-30 00:00:00-04:00,0.3504459857940674,0.3549109995365143,0.3482140004634857,0.3515630066394806,0.2773075103759765,136393600,0.0,0.0
1990-05-01 00:00:00-04:00,0.3549109995365143,0.3571430146694183,0.3515630066394806,0.3537949919700622,0.279068112373352,163609600,0.0,0.0
1990-05-02 00:00:00-04:00,0.3549109995365143,0.3571430146694183,0.3504459857940674,0.3549109995365143,0.2799482345581054,135430400,0.0,0.0
1990-05-03 00:00:00-04:00,0.3549109995365143,0.359375,0.3549109995365143,0.3571430146694183,0.2817087471485138,166308800,0.0,0.0
1990-05-04 00:00:00-04:00,0.3571430146694183,0.3638390004634857,0.3504459857940674,0.3571430146694183,0.2817087471485138,169534400,0.0,0.0
1990-05-07 00:00:00-04:00,0.3549109995365143,0.3727680146694183,0.3549109995365143,0.3705359995365143,0.2922730147838592,135990400,0.0,0.0
1990-05-08 00:00:00-04:00,0.3660709857940674,0.375,0.3660709857940674,0.3727680146694183,0.2940336167812347,112459200,0.0,0.0
1990-05-09 00:00:00-04:00,0.3716520071029663,0.375,0.3683040142059326,0.373883992433548,0.2949138879776001,97238400,0.0,0.0
1990-05-10 00:00:00-04:00,0.3727680146694183,0.3727680146694183,0.3616069853305816,0.3694199919700622,0.2913926839828491,179043200,0.0,0.0
1990-05-11 00:00:00-04:00,0.3694199919700622,0.3816959857940674,0.3638390004634857,0.3805800080299377,0.3001956939697265,215241600,0.0,0.0
1990-05-14 00:00:00-04:00,0.3816959857940674,0.3816959857940674,0.3683040142059326,0.3727680146694183,0.2940336167812347,226385600,0.0,0.0
1990-05-15 00:00:00-04:00,0.3694199919700622,0.375,0.3660709857940674,0.3727680146694183,0.2940336167812347,149385600,0.0,0.0
1990-05-16 00:00:00-04:00,0.3727680146694183,0.3727680146694183,0.3660709857940674,0.3716520071029663,0.2931533455848694,87304000,0.0,0.0
1990-05-17 00:00:00-04:00,0.3727680146694183,0.3772319853305816,0.3660709857940674,0.3705359995365143,0.2922730147838592,153585600,0.0,0.0
1990-05-18 00:00:00-04:00,0.3683040142059326,0.3705359995365143,0.3526790142059326,0.3549109995365143,0.2799482345581054,258462400,0.0,0.0
1990-05-21 00:00:00-04:00,0.3526790142059326,0.3571430146694183,0.3459819853305816,0.3526790142059326,0.2789595127105713,262483200,0.000982,0.0
1990-05-22 00:00:00-04:00,0.358258992433548,0.3705359995365143,0.3571430146694183,0.3694199919700622,0.2922011315822601,301089600,0.0,0.0
1990-05-23 00:00:00-04:00,0.3683040142059326,0.3794640004634857,0.3683040142059326,0.375,0.296614795923233,207513600,0.0,0.0
1990-05-24 00:00:00-04:00,0.3772319853305816,0.3772319853305816,0.3705359995365143,0.375,0.296614795923233,148131200,0.0,0.0
1990-05-25 00:00:00-04:00,0.3526790142059326,0.3638390004634857,0.3482140004634857,0.3571430146694183,0.2824904024600982,323321600,0.0,0.0
1990-05-29 00:00:00-04:00,0.3571430146694183,0.3683040142059326,0.3504459857940674,0.3660709857940674,0.2895522117614746,243208000,0.0,0.0
1990-05-30 00:00:00-04:00,0.3716520071029663,0.3727680146694183,0.3683040142059326,0.3694199919700622,0.2922011315822601,276819200,0.0,0.0
1990-05-31 00:00:00-04:00,0.3705359995365143,0.3705359995365143,0.3660709857940674,0.3683040142059326,0.2913185358047485,103084800,0.0,0.0
1990-06-01 00:00:00-04:00,0.3694199919700622,0.375,0.3638390004634857,0.3638390004634857,0.2877868711948395,157236800,0.0,0.0
1990-06-04 00:00:00-04:00,0.3638390004634857,0.3660709857940674,0.3549109995365143,0.3638390004634857,0.2877868711948395,179424000,0.0,0.0
1990-06-05 00:00:00-04:00,0.3660709857940674,0.3660709857940674,0.3482140004634857,0.3526790142059326,0.2789595127105713,299432000,0.0,0.0
1990-06-06 00:00:00-04:00,0.3482140004634857,0.3526790142059326,0.3459819853305816,0.3526790142059326,0.2789595127105713,211747200,0.0,0.0
1990-06-07 00:00:00-04:00,0.3526790142059326,0.3549109995365143,0.34375,0.3482140004634857,0.275427907705307,186435200,0.0,0.0
1990-06-08 00:00:00-04:00,0.34375,0.34375,0.3348209857940674,0.3415180146694183,0.2701313495635986,333883200,0.0,0.0
1990-06-11 00:00:00-04:00,0.3370540142059326,0.3482140004634857,0.3370540142059326,0.3482140004634857,0.275427907705307,157897600,0.0,0.0
1990-06-12 00:00:00-04:00,0.3493300080299377,0.3616069853305816,0.3459819853305816,0.3616069853305816,0.2860212922096252,165032000,0.0,0.0
1990-06-13 00:00:00-04:00,0.360491007566452,0.3638390004634857,0.3549109995365143,0.3549109995365143,0.2807249426841736,138947200,0.0,0.0
1990-06-14 00:00:00-04:00,0.3571430146694183,0.359375,0.3504459857940674,0.3549109995365143,0.2807249426841736,140324800,0.0,0.0
1990-06-15 00:00:00-04:00,0.3549109995365143,0.3571430146694183,0.3493300080299377,0.3526790142059326,0.2789595127105713,144144000,0.0,0.0
1990-06-18 00:00:00-04:00,0.3504459857940674,0.3526790142059326,0.3482140004634857,0.3504459857940674,0.2771933078765869,111395200,0.0,0.0
1990-06-19 00:00:00-04:00,0.3482140004634857,0.3549109995365143,0.342633992433548,0.3537949919700622,0.279842346906662,157225600,0.0,0.0
1990-06-20 00:00:00-04:00,0.3560270071029663,0.359375,0.3549109995365143,0.3571430146694183,0.2824904024600982,154739200,0.0,0.0
1990-06-21 00:00:00-04:00,0.3571430146694183,0.375,0.3571430146694183,0.373883992433548,0.295732170343399,208600000,0.0,0.0
1990-06-22 00:00:00-04:00,0.375,0.3805800080299377,0.3683040142059326,0.3705359995365143,0.2930839359760284,283976000,0.0,0.0
1990-06-25 00:00:00-04:00,0.3705359995365143,0.3727680146694183,0.359375,0.3683040142059326,0.2913185358047485,122001600,0.0,0.0
1990-06-26 00:00:00-04:00,0.3727680146694183,0.375,0.360491007566452,0.3627229928970337,0.2869040668010711,127254400,0.0,0.0
1990-06-27 00:00:00-04:00,0.3638390004634857,0.375,0.359375,0.3705359995365143,0.2930839359760284,97227200,0.0,0.0
1990-06-28 00:00:00-04:00,0.3816959857940674,0.3861609995365143,0.3727680146694183,0.3839290142059326,0.303677499294281,249939200,0.0,0.0
1990-06-29 00:00:00-04:00,0.3839290142059326,0.4006699919700622,0.3816959857940674,0.3995540142059326,0.3160364627838135,325192000,0.0,0.0
1990-07-02 00:00:00-04:00,0.3973209857940674,0.3973209857940674,0.390625,0.3928569853305816,0.3107392191886902,135408000,0.0,0.0
1990-07-03 00:00:00-04:00,0.391741007566452,0.3973209857940674,0.390625,0.3928569853305816,0.3107392191886902,99500800,0.0,0.0
1990-07-05 00:00:00-04:00,0.390625,0.3950890004634857,0.3861609995365143,0.3883930146694183,0.3072082698345184,107464000,0.0,0.0
1990-07-06 00:00:00-04:00,0.3883930146694183,0.4017859995365143,0.3861609995365143,0.3995540142059326,0.3160364627838135,209059200,0.0,0.0
1990-07-09 00:00:00-04:00,0.4017859995365143,0.4196430146694183,0.3995540142059326,0.4162949919700622,0.3292780816555023,315459200,0.0,0.0
1990-07-10 00:00:00-04:00,0.4196430146694183,0.4241069853305816,0.4174109995365143,0.4196430146694183,0.3319262266159057,361424000,0.0,0.0
1990-07-11 00:00:00-04:00,0.4174109995365143,0.4196430146694183,0.4084819853305816,0.4196430146694183,0.3319262266159057,246153600,0.0,0.0
1990-07-12 00:00:00-04:00,0.4174109995365143,0.4241069853305816,0.4151790142059326,0.422991007566452,0.3345745503902435,182470400,0.0,0.0
1990-07-13 00:00:00-04:00,0.4241069853305816,0.4263390004634857,0.4174109995365143,0.4174109995365143,0.330160915851593,230977600,0.0,0.0
1990-07-16 00:00:00-04:00,0.4174109995365143,0.420758992433548,0.4040180146694183,0.407366007566452,0.3222154080867767,179704000,0.0,0.0
1990-07-17 00:00:00-04:00,0.4084819853305816,0.4107140004634857,0.3928569853305816,0.3950890004634857,0.3125046789646148,136852800,0.0,0.0
1990-07-18 00:00:00-04:00,0.3973209857940674,0.4017859995365143,0.3839290142059326,0.3984380066394806,0.3151536285877228,288366400,0.0,0.0
1990-07-19 00:00:00-04:00,0.3638390004634857,0.3794640004634857,0.3571430146694183,0.3727680146694183,0.2948495149612427,585984000,0.0,0.0
1990-07-20 00:00:00-04:00,0.375,0.3794640004634857,0.3638390004634857,0.3660709857940674,0.2895522117614746,191844800,0.0,0.0
1990-07-23 00:00:00-04:00,0.3660709857940674,0.3727680146694183,0.3571430146694183,0.3705359995365143,0.2930839359760284,270188800,0.0,0.0
1990-07-24 00:00:00-04:00,0.375,0.3772319853305816,0.3660709857940674,0.376116007566452,0.2974976003170013,193916800,0.0,0.0
1990-07-25 00:00:00-04:00,0.375,0.3861609995365143,0.3727680146694183,0.3772319853305816,0.2983803153038025,104921600,0.0,0.0
1990-07-26 00:00:00-04:00,0.3772319853305816,0.3794640004634857,0.3660709857940674,0.3694199919700622,0.2922011315822601,80337600,0.0,0.0
1990-07-27 00:00:00-04:00,0.3683040142059326,0.3727680146694183,0.3616069853305816,0.3694199919700622,0.2922011315822601,62316800,0.0,0.0
1990-07-30 00:00:00-04:00,0.3638390004634857,0.3794640004634857,0.3638390004634857,0.3783479928970337,0.299263060092926,85456000,0.0,0.0
1990-07-31 00:00:00-04:00,0.3794640004634857,0.3816959857940674,0.3705359995365143,0.375,0.296614795923233,96006400,0.0,0.0
1990-08-01 00:00:00-04:00,0.375,0.3816959857940674,0.3705359995365143,0.3783479928970337,0.299263060092926,93508800,0.0,0.0
1990-08-02 00:00:00-04:00,0.3683040142059326,0.390625,0.3683040142059326,0.3883930146694183,0.3072082698345184,223126400,0.0,0.0
1990-08-03 00:00:00-04:00,0.3883930146694183,0.390625,0.3549109995365143,0.3683040142059326,0.2913185358047485,268968000,0.0,0.0
1990-08-06 00:00:00-04:00,0.3482140004634857,0.3616069853305816,0.34375,0.3526790142059326,0.2789595127105713,179659200,0.0,0.0
1990-08-07 00:00:00-04:00,0.359375,0.3627229928970337,0.3459819853305816,0.3526790142059326,0.2789595127105713,198531200,0.0,0.0
1990-08-08 00:00:00-04:00,0.3526790142059326,0.3638390004634857,0.3526790142059326,0.358258992433548,0.2833731472492218,102536000,0.0,0.0
1990-08-09 00:00:00-04:00,0.359375,0.3616069853305816,0.3504459857940674,0.3526790142059326,0.2789595127105713,96387200,0.0,0.0
1990-08-10 00:00:00-04:00,0.3459819853305816,0.3504459857940674,0.3415180146694183,0.3459819853305816,0.2736623287200928,102704000,0.0,0.0
1990-08-13 00:00:00-04:00,0.3392859995365143,0.3571430146694183,0.3381699919700622,0.3560270071029663,0.2816077768802643,156116800,0.0,0.0
1990-08-14 00:00:00-04:00,0.3571430146694183,0.3571430146694183,0.3504459857940674,0.3549109995365143,0.2807249426841736,98168000,0.0,0.0
1990-08-15 00:00:00-04:00,0.3571430146694183,0.359375,0.3504459857940674,0.3504459857940674,0.2771933078765869,92052800,0.0,0.0
1990-08-16 00:00:00-04:00,0.3482140004634857,0.3537949919700622,0.34375,0.34375,0.2718970477581024,123894400,0.0,0.0
1990-08-17 00:00:00-04:00,0.34375,0.34375,0.3191959857940674,0.3258930146694183,0.2577725648880005,246108800,0.0,0.0
1990-08-20 00:00:00-04:00,0.3258930146694183,0.3348209857940674,0.3236609995365143,0.328125,0.2603223621845245,75062400,0.000982,0.0
1990-08-21 00:00:00-04:00,0.3191959857940674,0.328125,0.3147319853305816,0.3236609995365143,0.2567809224128723,161044800,0.0,0.0
1990-08-22 00:00:00-04:00,0.3303569853305816,0.3303569853305816,0.311383992433548,0.313616007566452,0.2488114237785339,122718400,0.0,0.0
1990-08-23 00:00:00-04:00,0.3058040142059326,0.3125,0.2991069853305816,0.3080359995365143,0.2443845719099044,143696000,0.0,0.0
1990-08-24 00:00:00-04:00,0.3147319853305816,0.3214290142059326,0.3102680146694183,0.3169640004634857,0.2514677941799164,73416000,0.0,0.0
1990-08-27 00:00:00-04:00,0.328125,0.3392859995365143,0.3236609995365143,0.3370540142059326,0.2674063146114349,117465600,0.0,0.0
1990-08-28 00:00:00-04:00,0.3348209857940674,0.342633992433548,0.3325890004634857,0.3404020071029663,0.2700625658035278,80192000,0.0,0.0
1990-08-29 00:00:00-04:00,0.3392859995365143,0.3404020071029663,0.328125,0.3325890004634857,0.2638640105724334,150931200,0.0,0.0
1990-08-30 00:00:00-04:00,0.3325890004634857,0.3348209857940674,0.3214290142059326,0.3236609995365143,0.2567809224128723,122595200,0.0,0.0
1990-08-31 00:00:00-04:00,0.3214290142059326,0.3325890004634857,0.3214290142059326,0.3303569853305816,0.2620931565761566,99456000,0.0,0.0
1990-09-04 00:00:00-04:00,0.3258930146694183,0.3348209857940674,0.3258930146694183,0.3303569853305816,0.2620931565761566,82745600,0.0,0.0
1990-09-05 00:00:00-04:00,0.3325890004634857,0.3325890004634857,0.3191959857940674,0.3214290142059326,0.2550101578235626,64052800,0.0,0.0
1990-09-06 00:00:00-04:00,0.3169640004634857,0.3214290142059326,0.3147319853305816,0.3191959857940674,0.2532384693622589,87628800,0.0,0.0
1990-09-07 00:00:00-04:00,0.3169640004634857,0.328125,0.313616007566452,0.3247770071029663,0.2576663196086883,58172800,0.0,0.0
1990-09-10 00:00:00-04:00,0.3303569853305816,0.3303569853305816,0.3191959857940674,0.3191959857940674,0.2532384693622589,75980800,0.0,0.0
1990-09-11 00:00:00-04:00,0.3214290142059326,0.3225449919700622,0.3013390004634857,0.3035709857940674,0.2408420890569687,178270400,0.0,0.0
1990-09-12 00:00:00-04:00,0.3080359995365143,0.3080359995365143,0.2991069853305816,0.3035709857940674,0.2408420890569687,100408000,0.0,0.0
1990-09-13 00:00:00-04:00,0.3080359995365143,0.3102680146694183,0.2946430146694183,0.3013390004634857,0.2390714734792709,97260800,0.0,0.0
1990-09-14 00:00:00-04:00,0.2991069853305816,0.3058040142059326,0.296875,0.3035709857940674,0.2408420890569687,113915200,0.0,0.0
1990-09-17 00:00:00-04:00,0.3035709857940674,0.3147319853305816,0.2991069853305816,0.3013390004634857,0.2390714734792709,77672000,0.0,0.0
1990-09-18 00:00:00-04:00,0.3013390004634857,0.3013390004634857,0.2946430146694183,0.297991007566452,0.236415147781372,124611200,0.0,0.0
1990-09-19 00:00:00-04:00,0.296875,0.3013390004634857,0.2857140004634857,0.2901790142059326,0.2302173376083374,182459200,0.0,0.0
1990-09-20 00:00:00-04:00,0.2879459857940674,0.2879459857940674,0.2790180146694183,0.282366007566452,0.2240189015865326,100934400,0.0,0.0
1990-09-21 00:00:00-04:00,0.2857140004634857,0.2901790142059326,0.2767859995365143,0.28125,0.2231334894895553,153865600,0.0,0.0
1990-09-24 00:00:00-04:00,0.28125,0.28125,0.265625,0.2700890004634857,0.2142788022756576,138499200,0.0,0.0
1990-09-25 00:00:00-04:00,0.2723209857940674,0.2745540142059326,0.2611609995365143,0.2678569853305816,0.2125080227851867,157953600,0.0,0.0
1990-09-26 00:00:00-04:00,0.2678569853305816,0.2723209857940674,0.265625,0.265625,0.2107371389865875,94136000,0.0,0.0
1990-09-27 00:00:00-04:00,0.2678569853305816,0.2723209857940674,0.25,0.2522319853305816,0.2001116275787353,142340800,0.0,0.0
1990-09-28 00:00:00-04:00,0.2544640004634857,0.2589290142059326,0.2433039993047714,0.2589290142059326,0.2054247856140136,176041600,0.0,0.0
1990-10-01 00:00:00-04:00,0.2633930146694183,0.2767859995365143,0.2611609995365143,0.2723209857940674,0.2160495072603225,155657600,0.0,0.0
1990-10-02 00:00:00-04:00,0.2767859995365143,0.2857140004634857,0.2633930146694183,0.264508992433548,0.2098518013954162,270984000,0.0,0.0
1990-10-03 00:00:00-04:00,0.265625,0.265625,0.2388390004634857,0.2410710006952285,0.1912569999694824,268240000,0.0,0.0
1990-10-04 00:00:00-04:00,0.2388390004634857,0.25,0.234375,0.25,0.1983409523963928,213494400,0.0,0.0
1990-10-05 00:00:00-04:00,0.2410710006952285,0.2566959857940674,0.2410710006952285,0.25,0.1983409523963928,99489600,0.0,0.0
